locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,216,150,4,51,37,21,0,-5,1027,69,1,20141118170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,215,135,5,43,3,30,0,-5,1027,69,1,20141118170000
3,West Park officials,,39.930333,116.345162,199,117,3,51,23,17,0,-5,1027,69,1,20141118170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,228,137,3,56,22,23,0,-5,1027,69,1,20141118170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,212,132,1,60,20,19,0,-5,1027,69,1,20141118170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,248,143,3,62,26,18,0,-5,1027,69,1,20141118170000
7,Haidian Wanliu,,39.988245,116.293062,191,130,1,53,17,22,0,-5,1027,69,1,20141118170000
8,The Haidian northern New Area,,40.091313,116.180194,182,120,1,36,7,23,0,-5,1027,69,1,20141118170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,177,82,3,46,14,15,0,-5,1027,69,1,20141118170000
10,Fengtai garden,,39.86423,116.285037,288,219,2,63,33,16,0,-5,1027,69,1,20141118170000
11,Fengtai Yungang,,39.82535,116.152237,219,143,2,54,40,17,0,-5,1027,69,1,20141118170000
12,Shijingshan city,,39.915286,116.190144,181,117,4,44,14,24,0,-5,1027,69,1,20141118170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,252,153,2,45,13,24,0,-5,1027,69,1,20141118170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,290,153,3,55,36,20,0,-5,1027,69,1,20141118170000
15,BDA,,39.796197,116.51197,296,153,5,58,35,25,0,-5,1027,69,1,20141118170000
16,Tongzhou New Town,,39.887113,116.6689,495,402,2,80,57,44,0,-5,1027,69,1,20141118170000
17,Shunyi New Town ,,40.128111,116.660908,247,175,7,50,14,22,0,-5,1027,69,1,20141118170000
