locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,174,102,20,38,27,18,-4,-12,1037,54,1,20141208170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,179,96,15,39,12,17,-4,-12,1037,54,1,20141208170000
3,West Park officials,,39.930333,116.345162,185,96,16,45,33,16,-4,-12,1037,54,1,20141208170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,199,114,19,46,24,23,-4,-12,1037,54,1,20141208170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,258,169,13,61,25,20,-4,-12,1037,54,1,20141208170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,186,98,20,43,25,15,-4,-12,1037,54,1,20141208170000
7,Haidian Wanliu,,39.988245,116.293062,234,155,10,53,30,26,-4,-12,1037,54,1,20141208170000
8,The Haidian northern New Area,,40.091313,116.180194,251,116,2,45,21,31,-4,-12,1037,54,1,20141208170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,197,101,11,37,18,18,-4,-12,1037,54,1,20141208170000
10,Fengtai garden,,39.86423,116.285037,290,179,3,58,36,25,-4,-12,1037,54,1,20141208170000
11,Fengtai Yungang,,39.82535,116.152237,327,187,7,54,39,26,-4,-12,1037,54,1,20141208170000
12,Shijingshan city,,39.915286,116.190144,218,125,23,43,21,28,-4,-12,1037,54,1,20141208170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,378,334,9,45,23,31,-4,-12,1037,54,1,20141208170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,217,111,7,40,32,20,-4,-12,1037,54,1,20141208170000
15,BDA,,39.796197,116.51197,190,93,11,38,24,15,-4,-12,1037,54,1,20141208170000
16,Tongzhou New Town,,39.887113,116.6689,468,554,4,55,60,49,-4,-12,1037,54,1,20141208170000
17,Shunyi New Town ,,40.128111,116.660908,193,109,21,36,28,24,-4,-12,1037,54,1,20141208170000
18,Changping Town,,40.218245,116.236084,187,105,17,42,25,20,-4,-12,1037,54,1,20141208170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,226,117,6,34,24,29,-4,-12,1037,54,1,20141208170000
20,Pinggu town,,40.144433,117.106563,124,71,8,26,10,18,-4,-12,1037,54,1,20141208170000
21,Huairou town,,40.329104,116.63387,154,59,28,23,8,13,-4,-11,1037,59,2,20141208170000
22,The town of Miyun,,40.371186,116.838053,169,87,7,27,12,16,-4,-12,1037,54,1,20141208170000
23,Yanqing town,,40.454217,115.978106,177,79,6,27,18,15,-4,-12,1037,54,1,20141208170000
24,Changping Dingling,,40.293269,116.226108,186,82,22,33,14,15,-4,-12,1037,54,1,20141208170000
25,Badaling Northwest,,40.36623,115.994146,191,92,5,34,16,14,-4,-12,1037,54,1,20141208170000
26,Miyun Reservoir,,40.500157,116.91701,89,32,21,10,5,4,-4,-12,1037,54,1,20141208170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,161,72,10,30,12,10,-4,-12,1037,54,1,20141208170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,291,152,4,46,19,24,-4,-12,1037,54,1,20141208170000
29,"Yufazhen, Daxing",,39.521203,116.306026,225,122,8,32,17,20,-4,-12,1037,54,1,20141208170000
