locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,168,88,13,39,3,10,2,-1,1024,81,0,20141109170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,168,74,9,27,2,8,2,-1,1024,81,0,20141109170000
3,West Park officials,,39.930333,116.345162,171,76,10,42,2,9,2,-1,1024,81,0,20141109170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,187,93,7,42,3,10,2,-1,1024,81,0,20141109170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,167,71,3,44,2,8,2,-1,1024,81,1,20141109170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,178,80,13,47,4,9,2,-1,1024,81,0,20141109170000
7,Haidian Wanliu,,39.988245,116.293062,175,94,2,42,6,13,2,-1,1024,81,0,20141109170000
8,The Haidian northern New Area,,40.091313,116.180194,170,87,7,25,3,13,2,-1,1024,81,0,20141109170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,154,55,26,14,3,6,2,-1,1024,81,0,20141109170000
10,Fengtai garden,,39.86423,116.285037,196,99,5,45,3,12,2,-1,1024,81,0,20141109170000
11,Fengtai Yungang,,39.82535,116.152237,162,65,21,15,6,8,2,-1,1024,81,0,20141109170000
12,Shijingshan city,,39.915286,116.190144,158,64,11,30,3,13,2,-1,1024,81,1,20141109170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,237,131,5,30,2,18,2,-1,1024,81,0,20141109170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,208,105,18,34,2,9,2,-1,1024,81,0,20141109170000
15,BDA,,39.796197,116.51197,206,102,17,38,2,10,2,-1,1024,81,0,20141109170000
16,Tongzhou New Town,,39.887113,116.6689,243,105,13,34,6,11,2,-1,1024,81,0,20141109170000
17,Shunyi New Town ,,40.128111,116.660908,166,81,4,32,2,13,2,-1,1024,81,0,20141109170000
18,Changping Town,,40.218245,116.236084,153,54,17,11,3,11,2,-1,1024,81,0,20141109170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,163,66,9,32,2,15,2,-1,1024,81,0,20141109170000
20,Pinggu town,,40.144433,117.106563,158,58,11,21,4,13,2,-1,1024,81,0,20141109170000
21,Huairou town,,40.329104,116.63387,119,58,10,11,2,8,2,-1,1024,81,0,20141109170000
22,The town of Miyun,,40.371186,116.838053,122,55,6,15,2,5,2,-1,1024,81,0,20141109170000
23,Yanqing town,,40.454217,115.978106,188,77,6,21,5,20,2,-1,1024,81,0,20141109170000
24,Changping Dingling,,40.293269,116.226108,117,41,17,8,6,7,2,-1,1024,81,0,20141109170000
25,Badaling Northwest,,40.36623,115.994146,111,42,19,13,12,5,2,-1,1024,81,0,20141109170000
26,Miyun Reservoir,,40.500157,116.91701,72,24,26,3,2,3,2,-1,1024,81,0,20141109170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,153,57,26,16,6,5,2,-1,1024,81,0,20141109170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,217,78,9,37,4,7,2,-1,1024,81,0,20141109170000
29,"Yufazhen, Daxing",,39.521203,116.306026,198,103,16,24,2,9,2,-1,1024,81,0,20141109170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,202,105,25,21,2,8,2,-1,1024,81,0,20141109170000
