locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,176,86,7,38,2,14,14,12,1016,88,2,20141002170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,162,68,6,20,2,10,14,12,1016,88,2,20141002170000
3,West Park officials,,39.930333,116.345162,175,78,7,39,2,13,14,12,1016,88,2,20141002170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,151,69,7,32,2,12,14,12,1016,88,2,20141002170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,179,89,4,38,4,10,14,12,1016,88,2,20141002170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,179,111,5,34,2,11,14,12,1016,88,2,20141002170000
7,Haidian Wanliu,,39.988245,116.293062,157,44,3,40,5,9,14,12,1016,88,2,20141002170000
8,The Haidian northern New Area,,40.091313,116.180194,68,-,9,18,3,5,14,12,1016,88,2,20141002170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,162,-,20,33,2,3,14,12,1016,88,2,20141002170000
10,Fengtai garden,,39.86423,116.285037,152,-,6,33,2,11,14,12,1016,88,2,20141002170000
11,Fengtai Yungang,,39.82535,116.152237,81,-,14,30,2,7,14,12,1016,88,2,20141002170000
12,Shijingshan city,,39.915286,116.190144,151,18,12,34,2,6,14,12,1016,88,2,20141002170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,163,-,7,27,2,10,14,12,1016,88,2,20141002170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,173,-,10,31,2,10,14,12,1016,88,2,20141002170000
15,BDA,,39.796197,116.51197,177,-,13,33,2,10,14,12,1016,88,2,20141002170000
16,Tongzhou New Town,,39.887113,116.6689,171,-,5,29,4,6,14,12,1016,88,2,20141002170000
17,Shunyi New Town ,,40.128111,116.660908,155,76,8,21,2,9,14,12,1016,88,2,20141002170000
18,Changping Town,,40.218245,116.236084,68,13,11,15,2,4,14,12,1016,88,2,20141002170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,59,-,13,21,2,3,14,12,1016,88,2,20141002170000
20,Pinggu town,,40.144433,117.106563,131,-,17,8,2,8,14,12,1016,88,2,20141002170000
21,Huairou town,,40.329104,116.63387,74,37,11,4,2,7,14,12,1016,88,2,20141002170000
22,The town of Miyun,,40.371186,116.838053,113,-,7,14,2,8,14,12,1016,88,2,20141002170000
23,Yanqing town,,40.454217,115.978106,84,-,6,15,2,6,14,12,1016,88,2,20141002170000
24,Changping Dingling,,40.293269,116.226108,34,15,13,3,2,4,14,12,1016,88,2,20141002170000
