locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,46,26,23,16,6,6,0,-15,1032,32,4,20141207170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,35,20,18,26,5,4,0,-15,1032,32,4,20141207170000
3,West Park officials,,39.930333,116.345162,72,30,17,34,10,5,0,-15,1032,32,4,20141207170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,65,32,21,28,6,7,0,-15,1032,32,4,20141207170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,70,37,21,26,10,6,0,-15,1032,32,4,20141207170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,53,29,25,23,8,4,0,-15,1032,32,4,20141207170000
7,Haidian Wanliu,,39.988245,116.293062,59,33,13,30,8,6,0,-15,1032,32,4,20141207170000
8,The Haidian northern New Area,,40.091313,116.180194,134,51,11,28,9,8,0,-15,1032,32,4,20141207170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,70,36,25,15,7,4,0,-15,1032,32,4,20141207170000
10,Fengtai garden,,39.86423,116.285037,58,29,9,26,4,5,0,-15,1032,32,4,20141207170000
11,Fengtai Yungang,,39.82535,116.152237,57,31,12,18,11,5,0,-15,1032,32,4,20141207170000
12,Shijingshan city,,39.915286,116.190144,57,20,27,19,13,4,0,-15,1032,32,4,20141207170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,36,14,14,6,4,5,0,-15,1032,32,4,20141207170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,77,40,13,31,11,4,0,-15,1032,32,4,20141207170000
15,BDA,,39.796197,116.51197,70,25,20,26,8,5,0,-15,1032,32,4,20141207170000
16,Tongzhou New Town,,39.887113,116.6689,76,36,12,24,6,5,0,-15,1032,32,4,20141207170000
17,Shunyi New Town ,,40.128111,116.660908,53,17,22,5,3,3,0,-15,1032,32,4,20141207170000
18,Changping Town,,40.218245,116.236084,57,19,18,8,4,5,0,-15,1032,32,4,20141207170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,57,22,23,10,13,4,0,-15,1032,32,4,20141207170000
20,Pinggu town,,40.144433,117.106563,66,102,16,7,5,14,0,-15,1032,32,4,20141207170000
21,Huairou town,,40.329104,116.63387,42,5,27,2,2,3,0,-15,1032,32,4,20141207170000
22,The town of Miyun,,40.371186,116.838053,38,24,18,11,4,4,0,-15,1032,32,4,20141207170000
23,Yanqing town,,40.454217,115.978106,62,23,23,7,5,3,0,-15,1032,32,4,20141207170000
24,Changping Dingling,,40.293269,116.226108,38,13,24,2,2,2,0,-15,1032,32,4,20141207170000
25,Badaling Northwest,,40.36623,115.994146,60,26,18,9,13,4,0,-15,1032,32,4,20141207170000
26,Miyun Reservoir,,40.500157,116.91701,36,18,24,2,2,3,0,-15,1032,32,4,20141207170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,94,-,17,13,4,7,0,-15,1032,32,4,20141207170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,152,58,7,40,12,10,0,-15,1032,32,4,20141207170000
29,"Yufazhen, Daxing",,39.521203,116.306026,98,39,16,17,8,6,0,-15,1032,32,4,20141207170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,243,175,12,29,21,22,0,-15,1032,32,4,20141207170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,71,33,18,25,8,5,0,-15,1032,32,4,20141207170000
32,Yongdingmen Inner St,,39.877401,116.400238,58,26,30,48,3,5,0,-15,1032,32,4,20141207170000
33,Xizhimen N St,,39.955352,116.355187,72,36,13,30,9,6,0,-15,1032,32,4,20141207170000
34,South Ring Road,,39.857377,116.37421,59,35,8,32,6,6,0,-15,1032,32,4,20141207170000
35,East Fourth Ring Road,,39.940273,116.489075,53,17,15,18,7,3,0,-15,1032,32,4,20141207170000
36,Beijing,,39.955906,116.474246,63,26,16,16,6,6,0,-15,1032,32,4,20141207170000
37,Putuo,,31.232979,121.415378,186,134,5,51,35,12,7,1,1027,66,4,20141207170000
38,Yangpu Sipiao,,31.263795,121.540311,191,114,21,50,34,12,7,1,1027,66,4,20141207170000
39,Shanghai Normal College Primary Division,,31.199031,121.487719,192,120,21,54,33,14,7,1,1027,66,4,20141207170000
40,Dianshan Lake,,31.091338,120.982293,187,108,18,45,27,15,7,1,1027,66,4,20141207170000
41,Hongkou Liangcheng,,31.298906,121.47155,192,120,20,47,31,15,7,1,1027,66,4,20141207170000
