locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,119,60,20,24,17,15,-1,-13,1027,40,1,20141206170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,157,62,13,35,19,16,-1,-13,1027,40,1,20141206170000
3,West Park officials,,39.930333,116.345162,137,73,14,38,25,16,-1,-13,1027,40,1,20141206170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,157,67,18,37,28,20,-1,-13,1027,40,1,20141206170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,155,58,14,38,24,15,-1,-13,1027,40,1,20141206170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,162,66,25,40,25,14,-1,-13,1027,40,1,20141206170000
7,Haidian Wanliu,,39.988245,116.293062,158,71,9,40,28,16,-1,-13,1027,40,1,20141206170000
8,The Haidian northern New Area,,40.091313,116.180194,212,131,1,36,19,23,-1,-13,1027,40,1,20141206170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,162,70,4,35,18,13,-1,-13,1027,40,1,20141206170000
10,Fengtai garden,,39.86423,116.285037,164,79,1,39,26,19,-1,-13,1027,40,1,20141206170000
11,Fengtai Yungang,,39.82535,116.152237,184,112,2,46,43,25,-1,-13,1027,40,1,20141206170000
12,Shijingshan city,,39.915286,116.190144,179,134,10,47,30,18,-1,-13,1027,40,1,20141206170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,201,128,2,42,27,20,-1,-13,1027,40,1,20141206170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,168,73,4,38,35,19,-1,-13,1027,40,1,20141206170000
15,BDA,,39.796197,116.51197,183,63,7,36,28,16,-1,-13,1027,40,1,20141206170000
16,Tongzhou New Town,,39.887113,116.6689,307,165,2,39,46,26,-1,-13,1027,40,1,20141206170000
17,Shunyi New Town ,,40.128111,116.660908,246,141,24,29,39,20,-1,-13,1027,40,1,20141206170000
18,Changping Town,,40.218245,116.236084,188,112,15,42,35,15,-1,-13,1027,40,1,20141206170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,180,95,4,37,35,22,-1,-13,1027,40,1,20141206170000
20,Pinggu town,,40.144433,117.106563,169,103,8,35,30,23,-1,-13,1027,40,1,20141206170000
21,Huairou town,,40.329104,116.63387,194,117,27,40,28,22,-1,-13,1027,40,1,20141206170000
22,The town of Miyun,,40.371186,116.838053,256,140,7,41,35,22,-1,-13,1027,40,1,20141206170000
23,Yanqing town,,40.454217,115.978106,161,75,4,37,15,11,-1,-13,1027,40,1,20141206170000
24,Changping Dingling,,40.293269,116.226108,168,71,20,28,13,10,-1,-13,1027,40,1,20141206170000
25,Badaling Northwest,,40.36623,115.994146,173,79,2,43,21,8,-1,-13,1027,40,1,20141206170000
26,Miyun Reservoir,,40.500157,116.91701,270,138,12,31,39,15,-1,-13,1027,40,1,20141206170000
